71,-9,-5,82,1119,92,68,-623,510,-526,0,0,0,7/13/2016 20:51
72,-10,-13,84,-235,23,149,-613,527,-541,0,0,0,7/13/2016 20:51
73,-2,-13,83,-42,83,56,-609,513,-544,0,0,0,7/13/2016 20:51
74,0,-11,81,-93,171,45,-609,509,-540,0,0,0,7/13/2016 20:51
75,0,-13,82,3,142,6,-624,538,-516,0,0,0,7/13/2016 20:51
76,-3,-12,84,-223,127,60,-620,521,-522,0,0,0,7/13/2016 20:51
77,-7,-7,81,-278,74,47,-621,510,-524,0,0,0,7/13/2016 20:51
78,-9,-10,78,-74,66,96,-615,506,-523,0,0,0,7/13/2016 20:51
,,,,,,,,,,,,,
80,-1,-7,82,73,96,46,-609,519,-524,0,0,0,7/13/2016 20:51
81,-5,-19,82,-105,-1,83,-612,518,-526,0,0,0,7/13/2016 20:51
82,0,-16,83,217,17,102,-605,505,-535,0,0,0,7/13/2016 20:51
83,-8,-7,79,127,41,40,-617,511,-516,0,0,0,7/13/2016 20:51
84,-2,-8,82,-159,94,85,-613,507,-528,0,0,0,7/13/2016 20:51
85,1,-8,85,-107,96,97,-609,523,-528,0,0,0,7/13/2016 20:51
86,0,-14,81,-137,-4,79,-632,519,-518,0,0,0,7/13/2016 20:51
87,-2,-10,83,-55,40,70,-617,504,-529,0,0,0,7/13/2016 20:51
,,,,,,,,,,,,,
89,-8,-7,82,-2,86,96,-598,515,-533,0,0,0,7/13/2016 20:51
90,-2,-11,84,27,-35,85,-606,504,-523,0,0,0,7/13/2016 20:51
91,1,-10,80,-93,75,84,-601,521,-539,0,0,0,7/13/2016 20:51
92,-5,-5,86,-132,7,75,-596,507,-547,0,0,0,7/13/2016 20:51
93,1,-10,80,-81,13,66,-614,515,-512,0,0,0,7/13/2016 20:51
94,-3,-15,81,-48,106,48,-609,506,-532,0,0,0,7/13/2016 20:51
95,6,-37,84,-298,49,11,-598,508,-530,0,0,0,7/13/2016 20:51
96,2,-12,86,-230,-43,198,-601,504,-535,0,0,0,7/13/2016 20:51
,,,,,,,,,,,,,
98,-22,-16,82,129,-93,251,-617,527,-521,0,0,0,7/13/2016 20:51
99,-6,-37,74,422,94,131,-616,533,-529,0,0,0,7/13/2016 20:51
100,20,-31,70,251,-13,88,-598,501,-542,0,0,0,7/13/2016 20:51
101,-22,0,96,-191,5,120,-605,521,-524,0,0,0,7/13/2016 20:51
102,18,-32,66,801,294,518,-573,519,-548,0,0,0,7/13/2016 20:51
103,-2,-39,73,164,101,485,-592,513,-556,0,0,0,7/13/2016 20:51
104,-22,-13,80,799,687,513,-582,532,-521,0,0,0,7/13/2016 20:51
105,27,-54,63,575,175,308,-517,535,-538,0,0,0,7/13/2016 20:51
106,8,-52,59,63,-38,-315,-519,540,-563,0,0,0,7/13/2016 20:51
107,-19,-6,97,240,-434,-778,-526,540,-555,0,0,0,7/13/2016 20:51
,,,,,,,,,,,,,
109,31,-52,72,310,67,-328,-558,522,-565,0,0,0,7/13/2016 20:52
110,-6,-29,82,-839,1069,60,-540,510,-579,0,0,0,7/13/2016 20:52
111,-10,13,83,-2251,1242,332,-563,531,-543,0,0,0,7/13/2016 20:52
112,18,-62,64,-1417,776,638,-582,540,-522,0,0,0,7/13/2016 20:52
113,22,-26,69,-1299,1280,-36,-610,549,-479,0,0,0,7/13/2016 20:52
114,-12,-20,95,-30,452,-428,-586,553,-492,0,0,0,7/13/2016 20:52
115,8,-51,66,-257,-774,-1094,-612,545,-475,0,0,0,7/13/2016 20:52
116,21,-42,74,448,-640,-1162,-655,531,-485,0,0,0,7/13/2016 20:52
117,22,-32,93,206,-1020,-510,-673,539,-474,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
119,-21,-6,96,959,-488,828,-638,492,-530,0,0,0,7/13/2016 20:52
120,4,-7,76,-552,-514,976,-624,497,-512,0,0,0,7/13/2016 20:52
121,12,-11,86,-196,348,1079,-584,497,-535,0,0,0,7/13/2016 20:52
122,-8,-17,82,369,693,920,-589,503,-515,0,0,0,7/13/2016 20:52
123,-14,-15,79,-641,412,698,-564,538,-503,0,0,0,7/13/2016 20:52
124,-8,0,95,476,748,372,-546,532,-527,0,0,0,7/13/2016 20:52
125,0,-19,76,-1492,-346,-356,-549,539,-501,0,0,0,7/13/2016 20:52
126,1,-2,100,-550,-1116,-81,-600,516,-512,0,0,0,7/13/2016 20:52
127,4,-38,61,780,-132,-568,-573,530,-503,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
129,13,-39,82,-107,-683,900,-568,507,-531,0,0,0,7/13/2016 20:52
