1,1,5,84,68,23,17,-936,-4,-1533,0,0,0,7/13/2016 18:33
2,0,0,0,0,0,0,0,0,0,766,10001,304,7/13/2016 18:33
3,1,4,84,49,37,32,-945,-6,-1531,0,0,0,7/13/2016 18:33
4,1,5,83,90,31,23,-942,-7,-1536,0,0,0,7/13/2016 18:33
5,1,5,85,64,17,22,-948,-22,-1528,0,0,0,7/13/2016 18:33
6,1,4,83,89,47,38,-948,-23,-1533,0,0,0,7/13/2016 18:33
7,1,4,83,48,29,31,-954,-5,-1533,0,0,0,7/13/2016 18:33
8,1,4,84,64,12,6,-946,-8,-1537,0,0,0,7/13/2016 18:33
9,2,3,84,64,44,28,-949,-3,-1527,0,0,0,7/13/2016 18:33
10,2,4,84,20,22,52,-952,-26,-1534,0,0,0,7/13/2016 18:33
11,1,4,83,49,15,8,-949,1,-1540,0,0,0,7/13/2016 18:33
,,,,,,,,,,,,,
13,1,4,84,51,23,42,-938,-15,-1534,0,0,0,7/13/2016 18:33
14,1,4,84,53,20,26,-942,-20,-1536,0,0,0,7/13/2016 18:33
15,1,3,83,53,19,20,-955,-20,-1530,0,0,0,7/13/2016 18:33
16,1,5,84,71,39,22,-948,-13,-1528,0,0,0,7/13/2016 18:33
17,1,4,83,66,43,19,-943,-15,-1544,0,0,0,7/13/2016 18:33
18,1,4,83,69,30,21,-941,-21,-1537,0,0,0,7/13/2016 18:33
19,1,4,84,74,35,10,-949,-16,-1531,0,0,0,7/13/2016 18:33
20,1,4,84,56,37,25,-943,-5,-1528,0,0,0,7/13/2016 18:33
21,1,4,84,38,7,44,-948,-21,-1540,0,0,0,7/13/2016 18:33
,,,,,,,,,,,,,
23,1,5,84,53,22,34,-942,-19,-1530,0,0,0,7/13/2016 18:33
24,1,5,84,53,27,8,-947,-16,-1534,0,0,0,7/13/2016 18:33
25,2,4,84,43,28,21,-952,-1,-1547,0,0,0,7/13/2016 18:33
26,2,4,84,89,29,18,-939,-12,-1547,0,0,0,7/13/2016 18:33
27,1,5,83,65,27,35,-945,-6,-1534,0,0,0,7/13/2016 18:33
28,2,4,83,60,27,20,-945,-13,-1537,0,0,0,7/13/2016 18:33
29,1,4,84,66,37,4,-953,-20,-1534,0,0,0,7/13/2016 18:33
30,1,4,84,66,34,-10,-939,-13,-1525,0,0,0,7/13/2016 18:33
31,1,4,84,46,34,38,-948,0,-1535,0,0,0,7/13/2016 18:33
,,,,,,,,,,,,,
33,2,4,85,50,47,11,-943,6,-1542,0,0,0,7/13/2016 18:33
34,2,4,84,54,47,25,-970,-8,-1534,0,0,0,7/13/2016 18:33
35,1,4,84,69,24,39,-948,-6,-1534,0,0,0,7/13/2016 18:33
36,1,4,83,39,31,18,-951,-4,-1522,0,0,0,7/13/2016 18:33
37,2,5,83,27,7,32,-957,-17,-1529,0,0,0,7/13/2016 18:33
38,1,5,84,46,47,28,-950,-16,-1535,0,0,0,7/13/2016 18:33
39,2,4,84,32,24,27,-942,-11,-1532,0,0,0,7/13/2016 18:33
40,1,4,84,71,22,31,-941,-20,-1525,0,0,0,7/13/2016 18:33
41,1,4,84,32,40,-4,-947,-21,-1547,0,0,0,7/13/2016 18:33
,,,,,,,,,,,,,
43,1,5,83,25,21,24,-957,-25,-1531,0,0,0,7/13/2016 18:33
44,2,5,84,73,25,20,-950,-11,-1529,0,0,0,7/13/2016 18:33
45,1,4,85,76,27,22,-946,-18,-1532,0,0,0,7/13/2016 18:33
46,1,4,84,48,12,50,-943,-18,-1523,0,0,0,7/13/2016 18:33
47,1,4,84,55,5,14,-947,-16,-1520,0,0,0,7/13/2016 18:33
48,1,3,84,67,47,-133,-982,-5,-1548,0,0,0,7/13/2016 18:33
49,1,5,84,37,6,15,-968,-9,-1542,0,0,0,7/13/2016 18:33
50,1,5,84,52,23,35,-962,0,-1537,0,0,0,7/13/2016 18:33
51,1,4,84,52,5,9,-961,-8,-1544,0,0,0,7/13/2016 18:33
,,,,,,,,,,,,,
53,2,4,84,61,13,0,-973,5,-1564,0,0,0,7/13/2016 18:33
54,2,4,84,30,35,40,-973,-3,-1546,0,0,0,7/13/2016 18:33
55,1,4,84,44,34,35,-970,0,-1525,0,0,0,7/13/2016 18:33
56,1,5,84,52,31,39,-965,-8,-1534,0,0,0,7/13/2016 18:33
57,1,4,83,25,18,49,-976,2,-1525,0,0,0,7/13/2016 18:33
58,2,4,84,55,52,38,-977,6,-1530,0,0,0,7/13/2016 18:33
59,2,5,84,45,3,19,-963,-12,-1526,0,0,0,7/13/2016 18:33
60,2,5,84,45,22,57,-971,1,-1545,0,0,0,7/13/2016 18:33
61,1,4,84,56,33,10,-968,-2,-1539,0,0,0,7/13/2016 18:33
,,,,,,,,,,,,,
63,2,4,84,39,41,25,-974,-9,-1532,0,0,0,7/13/2016 18:33
64,2,5,83,18,30,44,-980,-11,-1533,0,0,0,7/13/2016 18:33
65,1,4,84,58,33,17,-991,-4,-1540,0,0,0,7/13/2016 18:33
66,2,4,85,71,32,18,-973,-6,-1542,0,0,0,7/13/2016 18:33
67,1,4,84,37,37,18,-964,-7,-1538,0,0,0,7/13/2016 18:33
68,2,6,84,16,0,252,-957,0,-1536,0,0,0,7/13/2016 18:33
69,2,4,84,-6,-2,245,-966,-6,-1525,0,0,0,7/13/2016 18:33
70,1,4,84,38,35,41,-956,-5,-1541,0,0,0,7/13/2016 18:33
71,1,5,84,40,2,20,-963,-2,-1546,0,0,0,7/13/2016 18:33
,,,,,,,,,,,,,
73,1,5,83,22,2,42,-969,-12,-1543,0,0,0,7/13/2016 18:33
74,2,4,83,53,21,25,-959,0,-1552,0,0,0,7/13/2016 18:33
75,1,4,84,38,29,27,-972,-1,-1551,0,0,0,7/13/2016 18:33
76,1,4,84,24,3,31,-967,-2,-1537,0,0,0,7/13/2016 18:33
77,1,4,84,36,29,33,-983,-5,-1539,0,0,0,7/13/2016 18:33
78,1,5,84,38,28,34,-970,2,-1534,0,0,0,7/13/2016 18:33
79,2,2,83,-11,15,-727,-976,0,-1565,0,0,0,7/13/2016 18:33
80,1,4,83,-13,42,-412,-974,-13,-1580,0,0,0,7/13/2016 18:33
81,2,4,84,1,31,-279,-973,-12,-1535,0,0,0,7/13/2016 18:33
,,,,,,,,,,,,,
83,3,9,82,23,0,-292,-971,-34,-1554,0,0,0,7/13/2016 18:33
84,1,5,87,-7,21,-191,-953,-36,-1562,0,0,0,7/13/2016 18:33
85,2,4,85,-6,18,-125,-958,-50,-1560,0,0,0,7/13/2016 18:33
86,2,6,85,-18,44,-159,-975,-35,-1564,0,0,0,7/13/2016 18:33
87,2,4,85,23,25,-52,-955,-47,-1573,0,0,0,7/13/2016 18:33
88,1,4,83,43,-27,-15,-956,-47,-1554,0,0,0,7/13/2016 18:33
89,1,9,90,-2,-3,17,-959,-57,-1541,0,0,0,7/13/2016 18:33
90,1,7,85,11,15,-47,-955,-39,-1588,0,0,0,7/13/2016 18:33
91,0,6,83,3,-1,-41,-933,-46,-1541,0,0,0,7/13/2016 18:33
,,,,,,,,,,,,,
93,0,7,81,-61,57,328,-942,-43,-1581,0,0,0,7/13/2016 18:33
94,2,5,83,4,13,257,-946,-43,-1537,0,0,0,7/13/2016 18:33
95,0,8,81,-27,36,526,-949,-26,-1547,0,0,0,7/13/2016 18:33
96,2,7,82,5,-14,158,-925,-26,-1552,0,0,0,7/13/2016 18:33
97,2,4,80,-45,24,46,-923,-26,-1524,0,0,0,7/13/2016 18:33
98,2,10,84,44,116,100,-921,-38,-1524,0,0,0,7/13/2016 18:33
99,1,5,85,-7,22,-208,-910,-38,-1518,0,0,0,7/13/2016 18:33
100,0,-2,83,27,134,-145,-913,-40,-1541,0,0,0,7/13/2016 18:33
101,3,0,88,57,96,-159,-920,-54,-1520,0,0,0,7/13/2016 18:33
,,,,,,,,,,,,,
103,3,4,84,-43,-14,-109,-882,-50,-1538,0,0,0,7/13/2016 18:33
104,2,6,81,-12,31,-121,-908,-55,-1525,0,0,0,7/13/2016 18:33
105,-1,4,86,-72,99,136,-875,-52,-1496,0,0,0,7/13/2016 18:33
106,3,5,87,-3,17,15,-868,-69,-1496,0,0,0,7/13/2016 18:33
107,4,7,83,-58,-84,131,-880,-69,-1502,0,0,0,7/13/2016 18:33
108,2,6,81,16,43,286,-897,-61,-1526,0,0,0,7/13/2016 18:33
109,4,8,83,90,83,238,-888,-55,-1497,0,0,0,7/13/2016 18:33
110,3,7,84,20,-7,256,-878,-48,-1491,0,0,0,7/13/2016 18:33
111,0,7,82,31,64,-43,-876,-37,-1471,0,0,0,7/13/2016 18:33
,,,,,,,,,,,,,
113,0,9,83,105,86,-205,-879,-56,-1460,0,0,0,7/13/2016 18:33
114,4,4,82,-19,38,-501,-880,-55,-1494,0,0,0,7/13/2016 18:33
115,6,5,84,-25,-5,20,-858,-67,-1487,0,0,0,7/13/2016 18:33
116,0,3,85,64,71,-48,-874,-71,-1460,0,0,0,7/13/2016 18:33
117,4,8,81,30,-21,30,-871,-73,-1470,0,0,0,7/13/2016 18:33
118,1,7,85,6,66,11,-884,-73,-1456,0,0,0,7/13/2016 18:33
119,2,6,84,-32,-52,111,-884,-68,-1490,0,0,0,7/13/2016 18:33
120,0,9,82,11,98,233,-869,-69,-1439,0,0,0,7/13/2016 18:33
121,2,5,82,46,78,127,-897,-51,-1472,0,0,0,7/13/2016 18:33
,,,,,,,,,,,,,
123,1,3,84,42,31,9,-875,-69,-1437,0,0,0,7/13/2016 18:33
124,3,4,83,57,74,98,-876,-57,-1455,0,0,0,7/13/2016 18:33
125,4,7,85,10,21,-152,-866,-70,-1460,0,0,0,7/13/2016 18:33
126,4,6,87,43,-32,-152,-854,-83,-1450,0,0,0,7/13/2016 18:33
127,2,5,84,106,-76,-69,-864,-77,-1427,0,0,0,7/13/2016 18:33
128,2,1,84,36,35,-286,-870,-74,-1434,0,0,0,7/13/2016 18:33
129,3,3,83,-20,16,74,-852,-91,-1455,0,0,0,7/13/2016 18:33
130,3,4,87,-54,-39,91,-870,-89,-1432,0,0,0,7/13/2016 18:33
131,2,8,80,-77,17,300,-874,-84,-1432,0,0,0,7/13/2016 18:33
,,,,,,,,,,,,,
133,0,6,86,30,172,198,-853,-97,-1428,0,0,0,7/13/2016 18:33
134,6,6,85,60,78,135,-830,-106,-1402,0,0,0,7/13/2016 18:33
135,1,7,79,31,133,-37,-853,-97,-1442,0,0,0,7/13/2016 18:33
136,2,4,78,-18,42,-124,-853,-115,-1429,0,0,0,7/13/2016 18:33
137,0,6,87,-95,-36,-412,-839,-115,-1424,0,0,0,7/13/2016 18:33
138,-2,8,84,-69,133,-234,-843,-126,-1425,0,0,0,7/13/2016 18:33
139,2,5,86,-60,-49,23,-865,-122,-1429,0,0,0,7/13/2016 18:34
140,4,5,83,-118,-135,427,-840,-126,-1429,0,0,0,7/13/2016 18:34
141,2,4,81,-70,93,173,-847,-118,-1456,0,0,0,7/13/2016 18:34
,,,,,,,,,,,,,
143,3,2,86,35,109,-42,-864,-118,-1420,0,0,0,7/13/2016 18:34
144,1,5,85,86,61,-120,-846,-137,-1412,0,0,0,7/13/2016 18:34
145,0,6,83,55,-44,-200,-831,-119,-1403,0,0,0,7/13/2016 18:34
146,1,2,85,102,-36,-543,-855,-123,-1415,0,0,0,7/13/2016 18:34
147,5,2,87,19,19,88,-812,-153,-1399,0,0,0,7/13/2016 18:34
148,4,7,82,123,-116,-210,-819,-147,-1393,0,0,0,7/13/2016 18:34
149,1,5,83,66,15,15,-833,-132,-1450,0,0,0,7/13/2016 18:34
150,1,0,84,42,66,280,-814,-133,-1398,0,0,0,7/13/2016 18:34
151,3,10,81,69,67,456,-827,-126,-1393,0,0,0,7/13/2016 18:34
,,,,,,,,,,,,,
153,0,5,83,180,21,208,-828,-126,-1385,0,0,0,7/13/2016 18:34
154,2,2,85,118,-18,-338,-827,-130,-1398,0,0,0,7/13/2016 18:34
155,2,4,85,145,-7,-266,-804,-130,-1383,0,0,0,7/13/2016 18:34
156,2,7,87,55,39,250,-789,-134,-1367,0,0,0,7/13/2016 18:34
157,-2,7,84,3,-90,56,-823,-127,-1415,0,0,0,7/13/2016 18:34
158,1,5,82,26,-73,-39,-820,-108,-1394,0,0,0,7/13/2016 18:34
159,2,-1,88,-79,-41,293,-825,-131,-1377,0,0,0,7/13/2016 18:34
160,0,6,82,-58,72,502,-813,-115,-1391,0,0,0,7/13/2016 18:34
161,2,8,86,-519,-430,-220,-830,-103,-1363,0,0,0,7/13/2016 18:34
,,,,,,,,,,,,,
163,0,7,80,-58,-86,-295,-840,-100,-1364,0,0,0,7/13/2016 18:34
